# mapping_set_id: https://w3id.org/monarch-initiative/medic/mappings/drugs_grounding
# mapping_tool: medic-lexical-grounder
# license: https://creativecommons.org/licenses/by/4.0/
# comment: The grounding decisions in this file are MeDIC's own contribution and are offered as https://creativecommons.org/publicdomain/zero/1.0/. The set is declared https://creativecommons.org/licenses/by/4.0/ because subject_label and match_string reproduce verbatim source strings. MeDIC grants no rights over upstream source content. The original licence of each contributing source remains in force and must be respected; parsing, translation, normalisation and mapping to ontology identifiers do not alter it. Where terms conflict, the stricter governs.
subject_type	subject_label	subject_id	predicate_id	object_id	object_label	object_match_field	mapping_justification	subject_preprocessing	match_string	confidence	mapping_tool
rdfs literal	6-Methyl-2-ethylpyridin-3-ol, (2S)-2-acetaminopentanedioic acid salt	MEDICNE:dadea75b-7a84-5a76-a564-cf7d09008af6	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		6-methyl-2-ethylpyridin-3-ol, (2s)-2-acetaminopentanedioic acid salt	0.0000	medic-lexical-grounder
rdfs literal	6-метил-2-этилпиридин-3-ол соль (2S)-2-ацетаминопентадиовой кислоты	MEDICNE:dadea75b-7a84-5a76-a564-cf7d09008af6	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		6-метил-2-этилпиридин-3-ол соль (2s)-2-ацетаминопентадиовои кислоты	0.0000	medic-lexical-grounder
rdfs literal	6A	MEDICNE:3d4b15cc-95f8-5d4b-8ba5-37570c74ce98	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		6a	0.0000	medic-lexical-grounder
rdfs literal	6B	MEDICNE:1b75d4d7-b65d-566d-89a9-80503d1580d2	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		6b	0.0000	medic-lexical-grounder
rdfs literal	7,9-Dibromo-2H-[1]benzopyrano[2,3-d]pyrimidine-2,4(3H)-dione acetate	MEDICNE:8a0a35e1-66f4-5de7-a297-3089b2ad733c	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		7,9-dibromo-2h-benzopyranopyrimidine-2,4(3h)-dione acetate	0.0000	medic-lexical-grounder
rdfs literal	7,9-Дибром-2Н-[1]бензопирано[2,3-d]пиримидин-2,4(3Н)-диона ацетат	MEDICNE:8a0a35e1-66f4-5de7-a297-3089b2ad733c	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		7,9-дибром-2н-бензопиранопиримидин-2,4(3н)-диона ацетат	0.0000	medic-lexical-grounder
rdfs literal	7-(Метилтио)-3-нитро-4-оксо-1,4-дигидро[1,2,4]триазоло[5,1-с] [1,2,4]триазин-1-ид натрия дигидрат	MEDICNE:279c7b5b-60d3-50af-a865-aaffb334850d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		7-(метилтио)-3-нитро-4-оксо-1,4-дигидротриазоло триазин-1-ид натрия дигидрат	0.0000	medic-lexical-grounder
rdfs literal	7-[N-(4-trifluoromethylbenzoyl)-hydrazinecarbonyl]-tricyclo[3.2.2.0² , 4]non-8-ene-6-carboxylic acid	MEDICNE:32224a12-80f9-57e0-8941-363f33ff9d1e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		7--tricyclonon-8-ene-6-carboxylic acid	0.0000	medic-lexical-grounder
rdfs literal	7-[N-(4-трифторметилбензоил)-гидразинокарбонил]-трицикло-[3.2.2.0^2,4]нон-8-ен-6-карбоновая кислота	MEDICNE:32224a12-80f9-57e0-8941-363f33ff9d1e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		7--трицикло-нон-8-ен-6-карбоновая кислота	0.0000	medic-lexical-grounder
rdfs literal	7-Brom-5- (ortho-chlorfenil) -2-3-dihydro-1n-1,4 benzodiazepine-2-OH	MEDICNE:1d9ee197-ce97-5b72-baaf-44fd124e56c0	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		7-brom-5- (ortho-chlorfenil) -2-3-dihydro-1n-1,4 benzodiazepine-2-oh	0.0000	medic-lexical-grounder
rdfs literal	7-Bromo-5-(ortho-chlorophenyl)-2,3-dihydro-1H-1,4-benzodiazepin-2-one	MEDICNE:d0911316-4263-5df1-b5b8-d2e7ac4811de	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		7-bromo-5-(ortho-chlorophenyl)-2,3-dihydro-1h-1,4-benzodiazepin-2-one	0.0000	medic-lexical-grounder
rdfs literal	7-Бром-5-(орто-хлорфенил)-2-3-дигидро-1Н-1,4 бензодиазепин-2-он	MEDICNE:d0911316-4263-5df1-b5b8-d2e7ac4811de	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		7-бром-5-(орто-хлорфенил)-2-3-дигидро-1н-1,4 бензодиазепин-2-он	0.0000	medic-lexical-grounder
rdfs literal	7F	MEDICNE:b45b2cbf-d94d-59bf-b052-b617497343fd	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		7f	0.0000	medic-lexical-grounder
rdfs literal	8-CHLOROTHEOPHYLLINE	MEDICNE:4f9ae896-c70d-5289-90f0-9ed951edb324	skos:exactMatch	CHEBI:59771	8-chlorotheophylline	rdfs:label	semapv:LexicalMatching		8-chlorotheophylline	0.9000	medic-lexical-grounder
rdfs literal	9 Months Vitamin and Mineral Complex	MEDICNE:5d4099de-c9f0-552d-849e-0386230b7e99	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		9 months vitamin and mineral complex	0.0000	medic-lexical-grounder
rdfs literal	9 месяцев Витаминно-минеральный комплекс	MEDICNE:5d4099de-c9f0-552d-849e-0386230b7e99	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		9 месяцев витаминно-минеральныи комплекс	0.0000	medic-lexical-grounder
rdfs literal	90 Softgels of Omega-3 Fatty Acid Ethyl Esters	MEDICNE:b21af406-18ce-574b-b999-12947dc8c205	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		90 softgels of omega-3 fatty acid ethyl esters	0.0000	medic-lexical-grounder
rdfs literal	9V	MEDICNE:2cc166bf-2ed1-5440-9ec2-601fb70507b5	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		9v	0.0000	medic-lexical-grounder
rdfs literal	A complex of beta-iron [III] oxyhydroxide, sucrose, and starch	MEDICNE:05875f4f-d8c9-50ee-bb78-bd9a997a7519	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a complex of beta-iron oxyhydroxide, sucrose, and starch	0.0000	medic-lexical-grounder
rdfs literal	A complex of beta-iron(III) oxyhydroxide, sucrose, and starch	MEDICNE:7e81db2d-3ec1-5db4-a30b-e9aeb3e73204	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a complex of beta-iron(iii) oxyhydroxide, sucrose, and starch	0.0000	medic-lexical-grounder
rdfs literal	A complex of lanthanum(III) nitrate and triethylene glycol (1:1)	MEDICNE:371235f2-aabb-574e-a553-5c80a4e6fc78	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a complex of lanthanum(iii) nitrate and triethylene glycol (1:1)	0.0000	medic-lexical-grounder
rdfs literal	A FOR THIS COMBINATION DRUG	MEDICNE:506e2bdb-a863-53e4-a43b-8c4547050ad6	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a for this combination drug	0.0000	medic-lexical-grounder
rdfs literal	A FOR THIS DRUG USED FOR PATCH TESTS	MEDICNE:80c0702a-fc59-50b2-8c0e-e8193409a197	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a for this drug used for patch tests	0.0000	medic-lexical-grounder
rdfs literal	A Jungle Full of Minerals	MEDICNE:02a4b756-93f1-5885-a9d4-1b9e06e76ba3	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a jungle full of minerals	0.0000	medic-lexical-grounder
rdfs literal	A menthol solution in menthyl salicylate	MEDICNE:d1152efd-18a0-5c5c-b65a-6f70ba47048a	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a menthol solution in menthyl salicylate	0.0000	medic-lexical-grounder
rdfs literal	A mixed allergen extract from hedgehog grass, fescue, and timothy grass for treatment	MEDICNE:ce0803df-067a-55d5-84d1-9e8676f9de53	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a mixed allergen extract from hedgehog grass, fescue, and timothy grass for treatment	0.0000	medic-lexical-grounder
rdfs literal	A mixed allergen preparation made from tree pollen for diagnosis and treatment	MEDICNE:bbda28e9-7a03-539b-a4f0-d5ccdd7e9001	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a mixed allergen preparation made from tree pollen for diagnosis and treatment	0.0000	medic-lexical-grounder
rdfs literal	A mixed allergen preparation made from weed pollen and sunflower pollen for diagnosis and treatment	MEDICNE:02d76c98-fbe4-5acc-a437-ae2a47e56fd8	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a mixed allergen preparation made from weed pollen and sunflower pollen for diagnosis and treatment	0.0000	medic-lexical-grounder
rdfs literal	A mixture of bacteria [Streptococcus pneumoniae, type I + Streptococcus pneumoniae, type II + Streptococcus pneumoniae, type III + Streptococcus pneumoniae, type V + Streptococcus pneumoniae, type VIII + Streptococcus pneumoniae, type XII + Haemophilus influenzae, type B + Klebsiella pneumoniae ss pneumoniae + Staphylococcus aureus ss aureus + Acinetobacter calcoaceticus + Moraxella catarrhalis + Neisseria subflava + Neisseria perflava + Streptococcus pyogenes group A + Streptococcus dysgalactiae grpup C+Enterococcus faecium+Enterococcus faecalis+Streptococcus group G]	MEDICNE:64fe448c-c933-5a38-95b9-819481aec3d3	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a mixture of bacteria	0.0000	medic-lexical-grounder
rdfs literal	A polysaccharide, conjugated, adsorbed vaccine for the prevention of pneumococcal infection	MEDICNE:61deaaf5-3bf0-5290-98f6-824c3a01516e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a polysaccharide, conjugated, adsorbed vaccine for the prevention of pneumococcal infection	0.0000	medic-lexical-grounder
rdfs literal	A recombinant protein containing the amino acid sequence of staphylocinase	MEDICNE:5f61d02c-a776-5175-8af6-470b7d49357d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a recombinant protein containing the amino acid sequence of staphylocinase	0.0000	medic-lexical-grounder
rdfs literal	A series of three -part grass	MEDICNE:257adf64-5559-5042-b39c-0cca3e151523	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a series of three -part grass	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for bladder cancer immunotherapy	MEDICNE:f4a9c159-8dc9-570a-bf85-cb0e5cf4325e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for bladder cancer immunotherapy	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the prevention of cholera	MEDICNE:f31d061b-ca2b-5bb8-8e64-61d5462ad07e	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the prevention of cholera	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the prevention of diphtheria and tetanus (adsorbed), acellular pertussis, inactivated poliomyelitis, and Haemophilus influenzae type b (conjugate)	MEDICNE:0e5ea535-7ff9-56d9-8d81-f8ec5589239f	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the prevention of diphtheria and tetanus (adsorbed), acellular pertussis, inactivated poliomyelitis, and haemophilus influenzae type b (conjugate)	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the prevention of diphtheria, pertussis, polio, tetanus, and infections caused by Haemophilus influenzae type b	MEDICNE:c01df4d7-ea90-5125-ad6e-53260077c865	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the prevention of diphtheria, pertussis, polio, tetanus, and infections caused by haemophilus influenzae type b	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the prevention of diphtheria, tetanus, pertussis (acellular), hepatitis B, and infection caused by Haemophilus influenzae type b	MEDICNE:6ebb95e1-b301-5222-ad70-f7579d9e026a	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the prevention of diphtheria, tetanus, pertussis (acellular), hepatitis b, and infection caused by haemophilus influenzae type b	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the prevention of diphtheria, tetanus, pertussis (acellular), hepatitis B, polio (inactivated), and infections caused by Haemophilus influenzae type b	MEDICNE:097d202f-5677-5de4-ba74-0f353ac7e83c	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the prevention of diphtheria, tetanus, pertussis (acellular), hepatitis b, polio (inactivated), and infections caused by haemophilus influenzae type b	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the prevention of diphtheria, tetanus, pertussis, polio, and infections caused by Haemophilus influenzae type b	MEDICNE:7ec48694-ce4d-505f-9582-8da1aef23606	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the prevention of diphtheria, tetanus, pertussis, polio, and infections caused by haemophilus influenzae type b	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the prevention of herpes infections	MEDICNE:aa2769c8-4c3a-5950-8708-5d4690e1bbbc	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the prevention of herpes infections	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the prevention of infection caused by Haemophilus influenzae type b	MEDICNE:716fdf42-868a-51fc-bbea-dfcd89e99e88	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the prevention of infection caused by haemophilus influenzae type b	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the prevention of infections caused by Haemophilus influenzae type b	MEDICNE:37422e2b-fd19-5865-8410-1f0321671bf0	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the prevention of infections caused by haemophilus influenzae type b	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the prevention of tuberculosis	MEDICNE:7c278154-5412-5703-92f7-66733120bb7d	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the prevention of tuberculosis	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the prevention of viral hepatitis B, diphtheria, pertussis, polio, tetanus, and infections caused by Haemophilus influenzae type b	MEDICNE:034fa3f7-8fa2-51b5-9826-423ba4f24d3f	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the prevention of viral hepatitis b, diphtheria, pertussis, polio, tetanus, and infections caused by haemophilus influenzae type b	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the treatment of staphylococcal infections	MEDICNE:1704060a-fe76-5271-9da8-c97e8bb36423	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the treatment of staphylococcal infections	0.0000	medic-lexical-grounder
rdfs literal	A vaccine for the treatment of staphylococcal, Proteus, and Pseudomonas infections	MEDICNE:736455aa-736e-53bd-aea0-8b7f96a1b1a5	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine for the treatment of staphylococcal, proteus, and pseudomonas infections	0.0000	medic-lexical-grounder
rdfs literal	A vaccine to prevent Ebola	MEDICNE:87bf459b-b241-59e7-a9e2-e5e2c44caf15	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine to prevent ebola	0.0000	medic-lexical-grounder
rdfs literal	A vaccine to prevent the plague	MEDICNE:130e3afb-2db4-5ee3-995f-babf2350d3ff	skos:exactMatch	sssom:NoTermFound			semapv:LexicalMatching		a vaccine to prevent the plague	0.0000	medic-lexical-grounder
rdfs literal	ABACAVIR	MEDICNE:73f2d0e0-0602-5451-9009-30c76b72137e	skos:exactMatch	CHEBI:421707	abacavir	rdfs:label	semapv:LexicalMatching		abacavir	0.9000	medic-lexical-grounder
rdfs literal	Abacavir + Lamivudine	MEDICNE:add2b3d5-0a20-5a5b-b3d0-a8c0f961aaa9	skos:closeMatch	CHEBI:421707	abacavir	oio:hasRelatedSynonym	semapv:LexicalMatching	combination_split	Abacavir	0.8500	medic-lexical-grounder
rdfs literal	Abacavir + Lamivudine	MEDICNE:add2b3d5-0a20-5a5b-b3d0-a8c0f961aaa9	skos:closeMatch	CHEBI:63577	lamivudine	oio:hasRelatedSynonym	semapv:LexicalMatching	combination_split	Lamivudine	0.8500	medic-lexical-grounder
rdfs literal	Abacavir + Lamivudine + Zidovudine	MEDICNE:09f18004-cbec-5415-b7b1-4a785a0f73b9	skos:exactMatch	CHEBI:10110	zidovudine	rdfs:label	semapv:LexicalMatching	combination_split	zidovudine	0.9000	medic-lexical-grounder
rdfs literal	Abacavir + Lamivudine + Zidovudine	MEDICNE:09f18004-cbec-5415-b7b1-4a785a0f73b9	skos:closeMatch	CHEBI:421707	abacavir	oio:hasRelatedSynonym	semapv:LexicalMatching	combination_split	Abacavir	0.8500	medic-lexical-grounder
rdfs literal	Abacavir + Lamivudine + Zidovudine	MEDICNE:09f18004-cbec-5415-b7b1-4a785a0f73b9	skos:closeMatch	CHEBI:63577	lamivudine	oio:hasRelatedSynonym	semapv:LexicalMatching	combination_split	Lamivudine	0.8500	medic-lexical-grounder
rdfs literal	Abacavir + Zidovudine + Lamivudine	MEDICNE:50f26e9a-3c72-519b-9a6d-a67fde473911	skos:exactMatch	CHEBI:10110	zidovudine	rdfs:label	semapv:LexicalMatching	combination_split	zidovudine	0.9000	medic-lexical-grounder
rdfs literal	Abacavir + Zidovudine + Lamivudine	MEDICNE:50f26e9a-3c72-519b-9a6d-a67fde473911	skos:closeMatch	CHEBI:421707	abacavir	oio:hasRelatedSynonym	semapv:LexicalMatching	combination_split	Abacavir	0.8500	medic-lexical-grounder
rdfs literal	Abacavir + Zidovudine + Lamivudine	MEDICNE:50f26e9a-3c72-519b-9a6d-a67fde473911	skos:closeMatch	CHEBI:63577	lamivudine	oio:hasRelatedSynonym	semapv:LexicalMatching	combination_split	Lamivudine	0.8500	medic-lexical-grounder
rdfs literal	ABACAVIR SULFATE	MEDICNE:f70bd8b8-9445-56ef-9086-445f1e8c4024	skos:exactMatch	CHEBI:2361	abacavir sulfate	rdfs:label	semapv:LexicalMatching		abacavir sulfate	0.9000	medic-lexical-grounder
rdfs literal	Abacavir Sulfate Tablets	MEDICNE:bfbb62d1-684d-5991-816f-9e7c03896c7f	skos:closeMatch	CHEBI:2361	abacavir sulfate	rdfs:label	semapv:LexicalMatching	formulation_strip	abacavir sulfate	0.8000	medic-lexical-grounder
rdfs literal	ABACAVIR SULFATE; DOLUTEGRAVIR SODIUM; LAMIVUDINE	MEDICNE:35270b09-f12b-54b4-8bb7-7cf7e134d5cf	skos:exactMatch	CHEBI:2361	abacavir sulfate	rdfs:label	semapv:LexicalMatching	combination_split	abacavir sulfate	0.9000	medic-lexical-grounder
rdfs literal	ABACAVIR SULFATE; DOLUTEGRAVIR SODIUM; LAMIVUDINE	MEDICNE:35270b09-f12b-54b4-8bb7-7cf7e134d5cf	skos:exactMatch	CHEBI:63577	lamivudine	rdfs:label	semapv:LexicalMatching	combination_split	lamivudine	0.9000	medic-lexical-grounder
rdfs literal	ABACAVIR SULFATE; DOLUTEGRAVIR SODIUM; LAMIVUDINE	MEDICNE:35270b09-f12b-54b4-8bb7-7cf7e134d5cf	skos:exactMatch	CHEBI:76007	dolutegravir sodium	rdfs:label	semapv:LexicalMatching	combination_split	dolutegravir sodium	0.9000	medic-lexical-grounder
rdfs literal	ABACAVIR SULFATE; LAMIVUDINE	MEDICNE:2caf4af3-a763-5058-91fd-46814f163be9	skos:exactMatch	CHEBI:2361	abacavir sulfate	rdfs:label	semapv:LexicalMatching	combination_split	abacavir sulfate	0.9000	medic-lexical-grounder
rdfs literal	ABACAVIR SULFATE; LAMIVUDINE	MEDICNE:2caf4af3-a763-5058-91fd-46814f163be9	skos:exactMatch	CHEBI:63577	lamivudine	rdfs:label	semapv:LexicalMatching	combination_split	lamivudine	0.9000	medic-lexical-grounder
rdfs literal	ABACAVIR SULFATE; LAMIVUDINE; ZIDOVUDINE	MEDICNE:16fb1044-85b1-5291-84f2-2de7fb2baa47	skos:exactMatch	CHEBI:10110	zidovudine	rdfs:label	semapv:LexicalMatching	combination_split	zidovudine	0.9000	medic-lexical-grounder
rdfs literal	ABACAVIR SULFATE; LAMIVUDINE; ZIDOVUDINE	MEDICNE:16fb1044-85b1-5291-84f2-2de7fb2baa47	skos:exactMatch	CHEBI:2361	abacavir sulfate	rdfs:label	semapv:LexicalMatching	combination_split	abacavir sulfate	0.9000	medic-lexical-grounder
rdfs literal	ABACAVIR SULFATE; LAMIVUDINE; ZIDOVUDINE	MEDICNE:16fb1044-85b1-5291-84f2-2de7fb2baa47	skos:exactMatch	CHEBI:63577	lamivudine	rdfs:label	semapv:LexicalMatching	combination_split	lamivudine	0.9000	medic-lexical-grounder
rdfs literal	abacavir;dolutegravir;lamivudine	MEDICNE:187259dd-b102-5347-87cd-8bb78f420579	skos:exactMatch	CHEBI:421707	abacavir	rdfs:label	semapv:LexicalMatching	combination_split	abacavir	1.0000	medic-lexical-grounder
rdfs literal	abacavir;dolutegravir;lamivudine	MEDICNE:187259dd-b102-5347-87cd-8bb78f420579	skos:exactMatch	CHEBI:63577	lamivudine	rdfs:label	semapv:LexicalMatching	combination_split	lamivudine	1.0000	medic-lexical-grounder
rdfs literal	abacavir;dolutegravir;lamivudine	MEDICNE:187259dd-b102-5347-87cd-8bb78f420579	skos:exactMatch	CHEBI:76010	dolutegravir	rdfs:label	semapv:LexicalMatching	combination_split	dolutegravir	1.0000	medic-lexical-grounder
rdfs literal	abacavir;lamivudine	MEDICNE:9c8feb74-8246-5249-aa02-b4256c80c7df	skos:exactMatch	CHEBI:421707	abacavir	rdfs:label	semapv:LexicalMatching	combination_split	abacavir	1.0000	medic-lexical-grounder
rdfs literal	abacavir;lamivudine	MEDICNE:9c8feb74-8246-5249-aa02-b4256c80c7df	skos:exactMatch	CHEBI:63577	lamivudine	rdfs:label	semapv:LexicalMatching	combination_split	lamivudine	1.0000	medic-lexical-grounder
rdfs literal	abacavir;lamivudine;zidovudine	MEDICNE:dcdf0796-cf84-509d-a398-e8aab7496c50	skos:exactMatch	CHEBI:10110	zidovudine	rdfs:label	semapv:LexicalMatching	combination_split	zidovudine	1.0000	medic-lexical-grounder
rdfs literal	abacavir;lamivudine;zidovudine	MEDICNE:dcdf0796-cf84-509d-a398-e8aab7496c50	skos:exactMatch	CHEBI:421707	abacavir	rdfs:label	semapv:LexicalMatching	combination_split	abacavir	1.0000	medic-lexical-grounder
rdfs literal	abacavir;lamivudine;zidovudine	MEDICNE:dcdf0796-cf84-509d-a398-e8aab7496c50	skos:exactMatch	CHEBI:63577	lamivudine	rdfs:label	semapv:LexicalMatching	combination_split	lamivudine	1.0000	medic-lexical-grounder
rdfs literal	Abakavir+Lamivudin	MEDICNE:55bd88aa-7e5a-5918-8960-63e3e4b271f7	skos:closeMatch	CHEBI:421707	abacavir	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique|combination_split	abacavir	0.6000	medic-lexical-grounder
rdfs literal	Abakavir+Lamivudin	MEDICNE:55bd88aa-7e5a-5918-8960-63e3e4b271f7	skos:closeMatch	CHEBI:63577	lamivudine	rdfs:label	semapv:LexicalMatching	inn_suffix_in_to_ine|combination_split	lamivudine	0.9000	medic-lexical-grounder
rdfs literal	Abakavir+Lamivudin+Zidovudin	MEDICNE:137a1502-af1c-5585-98af-5643befe7338	skos:closeMatch	CHEBI:10110	zidovudine	oio:hasRelatedSynonym	semapv:LexicalMatching	combination_split	Zidovudin	0.8500	medic-lexical-grounder
rdfs literal	Abakavir+Lamivudin+Zidovudin	MEDICNE:137a1502-af1c-5585-98af-5643befe7338	skos:closeMatch	CHEBI:421707	abacavir	rdfs:label	semapv:LexicalMatching	fuzzy_edit1_unique|combination_split	abacavir	0.6000	medic-lexical-grounder
